label,type,P,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
0,I,281.4999999,5.700000004,1085,8759.999997,148.7000002,197.8999999,0.064,20.81999999,1.810000001,3.739999998,0.809,19.20000001,6.659999997,90.49999996,35.80000003,185.2999999,43.59999997,413.0000003,82.40000006
0,I,215,5.879999999,571.2999999,10347,184.8,331.3999999,0.056,13.81000001,0.629999999,1.680000001,0.395,8.66,3.100000001,44.29999998,18.07999999,96.29999997,23.87999997,243.3,50.54000005
0,I,225.7,3.18,855.0000005,10070.00001,238.7,467.0000005,0.055,26.19999998,0.76,2.019999998,0.461,12.81000001,4.419999996,65.39999995,26.99999999,147.8,36.80999996,389.8999998,77.40000006
0,I,180.4999999,7,607.9999996,11409.99999,92.29999999,160.9,0.05,15.51000001,0.45,1.120000001,0.268,9.02000001,3.379999998,47.37999996,19.46,103.8000001,26.16000002,255.4999997,48.40000004
0,I,209.8000001,8.599999995,654.8999994,9239.999995,101.9,167.2,0.044,18.82,0.47,1.470000001,0.371,9.160000007,3.610000001,50.71000005,20.48999998,111.7,27.88999998,283.0000003,57.34000005
0,I,344.6999997,5.890000003,894.9999993,9900.000009,122.4000001,220.0000001,0.0423,11.19000001,0.819999999,2.430000002,0.351,15.67999999,5.94,81.99999993,31.88000002,153.1000001,34.84999997,319.6000003,55.10000002
0,I,286.4000002,12.7,1202.000001,8866.999991,94.79999993,103.0999999,0.041,13.69,2.269999999,4.950000001,1.240000001,27.50000001,9.279999995,116.5999999,43.7,194.9999998,41.60000004,360.0000002,63.80000004
0,I,210.4999999,7.829999999,813.0000008,9483.00001,99.09999989,151.9,0.037,15.65,0.749999999,2.03,0.487,13.44000001,5.039999995,68.40000004,27.41999997,138.7,32.80999997,314.9000003,59.93000004
0,I,460.7999996,10,2443,8309.000001,223.3,285.7999997,0.035,25.18000001,8.119999995,15.64000001,5.000000001,67.60000001,20.5,244.0999998,86.30000006,407.9999999,88.4,808.0000004,148.7000002
0,I,372.7536914,17.87923127,1721.169232,10002.21625,125.285295,275.3371438,0.033227863,2.489415768,4.108852318,8.539890124,0.289625257,41.8644903,13.62215093,157.4511529,56.46177071,242.3001294,51.54211469,471.422851,69.18989762
0,I,174.7999999,12.29999999,1591.000001,7734.999999,83.80000007,179.7,0.0328,3.699999999,3.760000001,6.46,1.108,30.69999997,10.03,137.2999999,55.20000003,273.8999998,60.19999996,528.0000006,101.0000001
0,I,734.9999999,12.20000001,2746.000001,9290,292.3999998,286.4999998,0.031,14.19999999,6.750000003,12.88,2.400000001,68.20000005,22.14000002,282.1999997,101.8,454.3000002,94.79999993,824.0000006,138.4
0,I,412.6596923,14.57663023,2806.805294,8908.477593,297.3493641,378.0763895,0.030527853,3.477757741,4.974439898,10.25214099,0.397283688,61.97611174,20.29878002,245.8709923,87.38738367,373.4711578,74.90037637,716.2144436,96.15487331
0,I,258.8,14.60000001,2534.000003,7162.000005,117.0000001,179.4000001,0.03,4.199999996,5.019999998,8.280000004,1.740000001,56.80000004,19.77999999,259.1,94.25000003,423.5000003,86.3999999,719.9999993,120.5
0,I,152,11.20000001,1297,7859.000004,63.85999997,131.2,0.029,3.640000003,3.600000002,5.389999998,1.030999999,25.76000002,8.63999999,113.3,44.52999999,216.1000001,47.20000004,425.3000003,79.11000009
0,I,293.9999997,4.399999995,689.0000001,9820.000005,120.9999999,271.0000001,0.028,6.960000006,0.59,1.44,0.419,9.119999993,3.370000001,51.60000004,21.5,118.6,29.19999997,316.9999998,64.50000005
0,I,273,4.19,1066.000001,10491,243.1000001,512.3000001,0.027,13.84999999,1.05,2.219999998,0.437999999,13.46,5.380000004,81.50000005,34.26000003,185.5,47.23000005,494.6999996,98.90000009
0,I,300.6589241,19.68618477,1576.613391,10421.09162,104.1410037,191.289955,0.02548581,2.594517241,3.990547972,8.420841539,0.392093943,38.18554373,11.76418799,156.1853992,48.77147588,211.7655449,43.20608115,428.3218198,56.79138275
0,I,183.6999999,14.10000001,1714.000002,7660.999994,78.79999991,137.8999999,0.0245,3.56,3.9,6.740000007,1.370000001,41.53999998,13.24999999,167.3,61.50000003,275.4999999,57.09999997,492.0000003,86.3999999
0,I,437.2669236,18.14253919,2532.618407,10802.39319,361.021405,435.0916183,0.024350625,3.722708347,4.954302007,10.46413703,0.508672434,57.51376466,19.05049124,232.0805024,78.56369157,360.4160063,75.64737911,688.763138,95.61508182
0,I,455.2592871,19.53442477,1829.809887,10200.53624,162.8694133,277.0114286,0.020001142,2.7064539,3.8790783,7.751137856,0.369111784,43.34685021,13.95463556,169.7412472,53.33192234,254.401007,49.03895625,518.1049863,63.85021794
0,I,237.2000002,3.610000001,822.9999996,10429.99999,359.2999998,595.3999996,0.0196,27.93000002,0.8,2.219999998,0.395,12.55999999,4.990000004,67.50000003,27.04999997,138.9000001,34.63000004,348.2000002,63.95000003
0,I,134.7999999,7.380000003,1231,8329.999992,120.9,242.9000001,0.0191,4.730000003,3.35,5.620000006,0.956,25.23000003,8.040000005,107.3999999,41.02,203.9999998,46.89000003,431.8,81.70000009
0,I,302.7,6.800000005,1503.000001,6375.999994,337.0000001,585.5999999,0.0191,8.789999999,2.469999999,4.130000003,0.735,24.10999998,8.990000006,128.1999999,49.29999997,240.6999998,55.60999999,533.3000004,91.60000007
0,I,328.6999689,17.02336563,1121.367219,9217.958806,72.06122556,175.9484519,0.017072157,2.175744198,1.967851341,4.526237818,0.13937731,24.15880175,7.780708034,95.41637915,32.32914149,158.4778753,33.5351272,330.8973484,47.46088104
0,I,316.0900579,13.03260816,1576.874637,9491.378682,101.2102352,227.7929705,0.017019304,2.908776916,3.081100419,6.928581949,0.314799959,35.99094459,11.8617806,134.1880463,45.92504008,197.725371,40.14887153,401.9097482,56.42275071
0,I,396.4000002,11.79999999,1973.999998,9389.999994,177.0999999,201.4999998,0.0157,18.60999999,3.800000003,7.929999994,2.089999999,47.99999996,15.83000001,199.1,71.00000005,320.8999999,68.10000001,598.9999995,104.2
0,I,222.2000002,6.890000001,729.2,10309.99999,157.5999999,230.5000001,0.015,18.92,0.899999999,1.859999999,0.401,11.19000001,4.17,59.11999995,23.71,121.9000001,29.97,293.4000003,56.26000002
0,I,383.9999997,4.9,1635,9578.999994,361.0000001,463,0.0148,21.91000002,3.48,6.500000005,1.729999999,34.1,11.07,144.8,54.79999994,277.6000001,63.89999998,615.0000003,121.1
0,I,299.7124405,16.3587301,1137.647265,8833.280568,84.19887348,183.5717474,0.014404585,1.996791632,2.434690039,5.218664024,0.242162516,26.77057109,8.366963395,110.3767769,35.90066746,163.9308252,35.35650619,334.3719608,48.81263586
0,I,325.9999999,8.240000006,754.7999991,9797.999997,62.00999995,108.9000001,0.0135,7.250000007,0.488,1.879999999,0.256,12.16,4.600000003,67.00000005,26.00999999,127.1000001,28.80999998,266.2999997,47.14999999
0,I,138.5999999,8.599999995,1306,7876.999991,94.59999991,192.8000002,0.0131,4.199999996,3.710000003,5.609999997,1.084999998,26.85999998,9.170000007,120.9,44.42999998,213.4,48.65000004,461.8999997,77.8
0,I,363,6.679999993,841.999999,10719.99999,98.60000001,241.3000001,0.0113,14.70000001,0.643999999,1.84,0.242,12.63000001,4.850000004,72.70000002,28.72000003,147.9,36.98000002,371.4999999,69.69999998
0,I,144.3999999,11.70000001,1157,7400.999996,51.32999997,105.6999999,0.0112,2.987000003,3.55,5.580000001,1.018,26.08,8.399999999,110.1,40.42999997,188.6999999,40.87000003,371.3999997,64
0,I,216.3999998,5.700000004,1297,11180.00001,195.9999998,293.9999997,0.011,14.41999999,1.1,3.169999998,0.536,21.2,8.160000005,114.2,45.00000002,225.1999999,50.89999996,467.0000005,85.80000003
0,I,315.2348799,1.943023307,3006.804039,9590.562701,361.2944515,396.5513475,0.010887756,104.5693208,3.47319727,8.988589519,1.121769755,50.91334851,17.81123887,235.9888424,88.90639629,409.3827717,92.0146929,891.6733648,126.9739236
0,I,215.7999998,8.599999995,1055.4,8170.000009,82.81000007,299.4,0.0108,5.580000001,1.280000001,2.339999998,0.46,13.94000001,5.060000002,75.40000002,32.88999996,183.8999999,46.51999999,470.0999998,94.05999991
0,I,373.4112026,18.58170461,1371.559454,11067.37651,89.36657772,206.8669174,0.01016025,2.345839258,2.210857677,4.967669232,0.281911886,29.58280862,8.798394442,117.0189867,37.90236033,178.7164068,40.63658409,430.8816181,58.90056707
0,I,403.4000001,9.499999994,1199,9330.999991,162.9999998,413.1,0.0091,16.50999999,0.77,2.480000001,0.44,17.52000001,7.279999995,103.9999999,41.88,210.7000002,49.20000003,455.4999997,84.79999995
0,I,383.642217,17.70920332,1634.302654,10551.93349,136.8436243,287.8159754,0.008472789,2.841452536,3.104704999,6.27240384,0.280496292,35.94869158,11.68603902,148.2211294,48.78206168,236.053726,47.65622099,488.2311503,69.37836822
0,I,423.7343925,19.77449804,1398.099988,9356.671775,87.64108974,236.5912512,0.008183954,2.112933929,2.373500169,5.02841047,0.224950765,27.62917416,9.328287851,108.075157,39.37933954,177.5469156,37.30673541,394.1290042,56.8284902
0,I,282.6999997,6.600000007,997.4000003,8709.000009,191.9000001,270.5999998,0.0078,25.67000002,0.870000001,2.430000002,0.555,12.99999999,5.039999995,76.19999994,31.9,170.7,42.76999997,430.4000003,87.20000001
0,I,212.8000002,3.63,676.5999993,9750.000007,259.3000001,422.8999999,0.0078,24.61000002,0.76,1.649999999,0.505,11.32,3.950000003,54.81999997,22.02999999,114.8,28.26999997,288.4,54.44000006
0,I,465.2980999,14.94083632,1345.322938,8895.632851,83.4517801,205.9685379,0.007540182,1.935821255,2.733963694,5.767808769,0.242828514,31.16482934,9.827218696,118.8960077,42.71011236,185.8921866,37.13197514,374.50191,57.94971748
0,I,372.0246785,17.97004936,1667.636734,9967.444841,126.46616,269.4717377,0.007535436,2.672493995,3.478379917,6.808499251,0.309336999,39.12546697,12.14622095,144.0667327,51.47684805,227.6677775,47.57543479,483.3929587,69.10826883
0,I,150.6,10.79999999,1122.999999,7932.000009,53.13999999,115.6,0.0068,3.4,2.73,4.740000004,0.881,24.66999997,7.879999991,104.4000001,38.54999997,182.6999999,40.11999997,368.0999996,66.02
0,I,434.0000005,9.900000009,1397,7640.000007,111.1,143.2,0.0068,16.41,2.200000001,5.010000002,1.369999999,28.19999998,9.890000009,131.1000001,49.29999997,230.1999998,51.4,467.0000005,84.30000007
0,I,268.2000003,5.839999998,1395.000001,10302.00001,267.5999999,334.0000001,0.0061,31.71,1.79,4.940000001,0.786,29.16999999,9.820000005,129.3999999,48.50000004,231.6,51.2,470.0999998,85.00000006
0,I,340.2911034,16.2984197,796.0875499,9845.086721,52.99034304,143.988972,0.005852102,1.457494589,1.209894231,3.285031543,0.130334203,18.24006149,6.300602309,78.72073602,28.7142884,137.6127815,29.49281584,291.1843831,42.57826612
0,I,133.2000001,11.59999999,707.0000003,7751.999999,34.2,84.10000004,0.0058,2.685,1.379999999,2.969999998,0.506,13.87,4.889999999,63.40000002,23.75,114.8,26.14999999,239.1999998,45.40000001
0,I,150.9000001,10.70000001,913.000001,7380.000003,45.00000002,107.1999999,0.0057,2.979999999,2.38,4.17,0.803999999,19.89999998,6.340000002,83.49999991,31.39999999,149.2,33.59999997,312,54.79999994
0,I,281.3999999,12.99999999,817.0000009,9080.00001,142.3,194,0.0048,25.41,1.44,3.35,0.853000001,18.58000001,5.969999998,77.70000004,28.26999997,133.9,30.08000001,288.9000001,50.60000002
0,I,353.7763338,20.04243104,925.2853222,9919.613158,63.66903272,193.6625112,0.004789855,1.650395972,1.38433448,3.752498221,0.191955333,23.1930204,6.754712579,85.41876047,27.35664243,138.4822098,28.76992528,319.7198732,46.91033301
0,I,401.8704933,18.31671917,1028.041077,8657.921902,61.38459177,246.4256223,0.004640613,1.915407136,1.472749948,3.826219406,0.181728944,20.86229576,7.149998966,85.3435382,31.87924336,148.088014,32.71752116,357.8371506,54.0125803
0,I,307.3059011,18.8762588,680.1898657,10261.79166,56.32235648,156.1338357,0.004276264,1.846253871,1.165393571,2.814462121,0.148737899,16.20515499,5.140289736,65.28720493,23.23585165,105.3023165,22.05080141,228.1521995,33.7247872
0,I,312.5115062,15.67179471,1597.99139,9982.296192,119.8159791,222.104449,0.004214863,2.205430402,3.713565171,8.32028581,0.336143145,40.46435909,12.72387547,149.3147014,50.94477858,216.8957908,45.78120948,445.7678153,62.08755518
0,I,331.4637024,17.57848149,881.888085,10562.5017,53.78006057,167.7556071,0.003558789,1.941412524,1.095140666,3.079239002,0.13442548,18.17994764,6.437280698,77.05416543,28.60334491,125.6286226,28.3318052,311.6985206,44.61618025
0,I,326.3126025,17.69378415,755.4183863,8995.403667,49.70195948,134.1165049,0.003445507,1.873633138,1.302041351,3.086710761,0.203015555,18.32682623,5.855405765,68.38654232,23.58801759,112.4670775,24.86603061,228.7741255,35.6523361
0,I,470.9517695,15.55465052,748.2581141,9425.489371,47.78287062,134.5849474,0.00317069,1.292104143,0.9182639,2.958563834,0.141694059,17.52023185,5.44069428,77.59025818,25.67985836,124.8604239,27.00093722,275.4538666,39.21800432
0,I,332.6907354,18.98442816,737.5073723,10403.02394,53.45192311,143.6155693,0.00311489,1.556991487,0.98357626,2.840878153,0.143335861,16.94134618,5.719596543,72.73879681,24.65813716,118.8825139,25.46922083,268.2019654,35.47082029
0,I,304.1063425,18.87873155,916.3035961,10019.85111,50.77311058,147.1289274,0.00267723,1.87769443,1.203613203,3.207703685,0.133542785,17.14249755,6.130135991,79.2479851,25.83397334,126.9722203,27.13444918,298.230891,40.96349354
0,I,376.9750201,18.16965935,724.4705785,9751.078552,47.22897617,141.3560722,0.002630955,1.58149556,1.060851334,2.874953793,0.130918805,17.64276117,5.516907127,73.74625164,24.09272253,121.435428,25.56117484,280.9967507,39.78884248
0,I,462.7767673,16.76173387,886.113157,10325.43269,51.10967696,151.9528101,0.0024917,1.617556127,0.913397518,2.756494613,0.125029392,17.38062966,5.969913506,82.04714755,28.64160032,133.4259458,28.68190672,323.623177,44.80558056
0,I,430.035733,15.76177701,1250.344149,11009.61717,62.73954518,165.7961563,0.002092056,1.960676073,1.833628244,4.193584264,0.22050646,25.90808958,8.186195159,97.93680457,37.96022081,156.8545637,35.4889651,337.3709026,48.95901909
0,I,151.8000002,12.99999999,514.6000001,7670.000001,24.10999998,64.90000003,0.002,2.574000003,0.829999999,2.129999998,0.292,10.59999999,3.519999996,46.90000003,17.39,82.29999996,18.36999999,177.0999999,30.14
0,I,281.1573731,14.25803439,598.5953874,9845.673303,48.8751673,149.7698818,0.001957959,2.091093832,0.8226841,2.32587174,0.116884323,14.50274247,4.52280918,58.35401988,22.15497988,105.3497618,22.04295819,214.8990596,34.11433234
0,I,251.3929296,13.74768011,621.3623162,9756.636255,66.41236284,186.9828009,0.001775725,2.056318733,0.80517835,2.372050403,0.10727389,15.55408471,5.032317791,60.86906252,24.08832444,107.8845186,23.92336917,223.68941,36.25767568
0,I,171.6999999,4.060000004,556.9000001,11320,119.4999999,305.5000003,0.00172,7.829999999,0.357,1.05,0.25,6.740000007,2.699999999,40.9,16.92000001,95.40000007,25.41999999,271.5,56.85999995
0,I,926.0000007,12.29999999,2131.999998,9450.000011,200.6000001,290.4,0.0017,12.93,2.929999998,6.789999996,1.009,42.8,15.28999999,206.3,77.90000006,374.6,82.50000009,767.0000001,129.3
0,I,266.3999997,4.609999996,949.7999995,10669.99999,222.1000002,495.6000003,0.00168,12.45999999,0.749999999,1.64,0.393,12.15,4.909999999,72.60000005,29.95000002,168.3,42.82,455.4999997,92.09999996
0,I,209.9000002,11.38,701.0000001,7463.000007,38.93999998,147.1000001,0.0015,3.49,0.969999999,2.15,0.314,11.42999999,4.010000004,56.4,22.30999999,117.9999999,28.95,279.3000002,56.09999997
0,I,266.9999998,5.73,989.0000009,9439.999994,179.3000002,302,0.0014,15.59999999,1.159999999,2.740000001,0.579,15.24,5.479999994,79.60000005,32.61000001,175.4,43.7,446.0000003,88.30000009
0,I,144.9999999,8.700000008,483.4999995,8773.999999,51.41999996,147.9999999,0.0013,3.679000001,0.42,1.120000001,0.254,7.080000005,2.819999998,38.89999997,15,79.89999994,19.13999998,188.1000002,35.32000001
0,I,336.2999998,10.70000001,1109,9710.000002,97.60000007,164.3999999,0.00126,15.25000001,0.969999999,2.68,0.881,19,6.969999998,98.3999999,38.98000002,191.3,44.41999998,413.7000001,76.21000007
0,I,414.9000002,11,785.0000005,9780.000005,44.75000004,122.1,0.0012,4.999999996,0.899999999,2.890000002,0.494,17.25999998,5.900000005,75.80000006,27.45000001,129.2000001,28.92000003,267.5999999,46.71999999
0,I,175.6000002,11.10000001,590.2999997,8065.000005,47.00999998,145.4000002,0.0012,3.83,0.61,1.569999999,0.349,9.350000003,3.529999997,47.60000003,18.93,98.09999991,23.07000003,217.2,40.61999999
0,I,899.9999991,2.08,1754,11700.00001,90.29999993,677.0000005,0.001102,3.712000004,0.235,1.559999999,0.097,14.27999999,7.630000001,134.6,58.49999999,321.3999997,83.99999999,846.9999994,145.9
0,I,159.6,11.89999999,449.3000004,7716.000001,23.63999999,68.00000005,0.0009,2.42,0.59,1.179999999,0.268,7.979999994,2.84,39.35000003,14.90999998,72.99999998,16.53999999,154.6000001,28.64999998
0,I,397.4000002,6.389999998,1263.000001,9570.000005,148.9000001,296.0999997,0.0006,31.26000002,1.559999999,4.19,1.320000001,23.07999997,7.920000007,108.7999999,42.67000001,217.2,52.14000002,517.9,100.3799999
0,I,507.9999997,7.599999995,1090,10009.99999,118.7,205.5999998,0.0005,9.540000007,1.09,3.12,0.419,20.39999998,7.250000007,101.2999999,38.3,187.1999998,41.00000003,373.4999999,66.19999993
