label,setting,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
0,continental,4.035506647,266.3408976,10264.34755,32.01564804,66.64730214,0.025436635,8.877214462,0.121954196,0.52752163,0.44277214,4.660037172,1.871165347,26.13539571,9.610352887,53.643741,13.51048367,138.1336272,29.12550371
0,continental,16.39000002,2915.83,8220.190003,215.6499998,230.5100001,0.07,43.77000004,5.380000004,12.51000001,7.040337484,107.9699999,33.22999998,323.8900004,118.2600001,466.5800002,90.74000001,711.2399995,124.1800001
1,oceanic,12.31,1875.98,9600.079997,167.2,197.0700002,0.04,31.37000002,2.339999998,4.950000001,1.751385436,51.35000001,19.18000001,218.51,81.74999994,363.1200002,73.67999997,609.4899993,97.06
1,oceanic,14.06000001,3440.649998,8854.260008,258.7499997,299.65,0.11,33.69,6.480000002,12.66000001,2.957637659,117.35,39.45000004,413.4499997,147.6999999,603.1299999,113.3800001,851.6700009,136.8400002
0,continental,3.199999998,648.0000002,13112.00001,379,1024.999999,0.303,26.99999999,0.7,1.52,0.923246892,10,3.9,45.00000002,22.00000001,131.9999999,36.99999999,415.0000003,103.0000001
0,continental,10.10000001,295,10719.99999,21.00000001,46.00000003,0.004,14.00000001,0.3,0.930000001,0.549772646,5.999999995,2.100000001,26,11,53.00000005,12,117.0000001,24.00000002
0,continental,16.36999998,1431.499999,8612.789995,67.38999994,100.3199999,0.07,16.64,2.830000003,5.759999994,3.189609233,51.42999996,15.54999999,160.4399999,59.67999994,247.5400002,49.01000005,376.04,68.33000004
1,oceanic,12.17999999,4468.959995,10796.74,1950.099999,2334.380002,0.51,381.57,16.71,47.84999999,3.537566608,258.9299998,71.56000002,580.1199996,147.3000001,497.2999997,95.89000008,668.4299995,87.14999991
1,oceanic,15.79,4036.13,8979.83,99.2499999,137.69,0.04,12.12,4.329999996,11.20000001,3.50277087,112.05,38.36999998,432.7300003,164.5699999,703.21,140.39,1083.800001,185.5500001
1,oceanic,9.250000006,1048.030001,7885.480008,29.08999998,106.44,0.01,12.76999999,1.310000001,3.330000004,1.507815276,31.19000002,11.20000001,122.38,43.96000003,193.8699999,38.18999997,293.85,49.15999998
0,continental,7.199999993,243.0000002,11201.99999,47.99999996,117.0000001,0.002,10,0.2,0.51,0.352596803,3.999999997,1.299999999,18,8,43.99999995,12,131.0000001,30.00000002
1,oceanic,9.499999994,3373.999998,15827.49001,19,49,0.01,28.10000001,1.2,4.999999996,1.043872114,61,25.28999998,344.0000003,137.9999999,645.0000005,150.9999999,1091.999999,190.9999999
0,continental,5.460000004,987.6499998,11361.11001,67.21999998,342.0700003,0.01,15.37999998,0.53,1.649999999,1.055470692,19.45000002,7.250000007,88.30000009,36.13999998,178.13,39.85999997,375.0599998,75.23000003
1,oceanic,9.790000004,1423.09,8878.920001,70.78999995,130.3800001,0.01,20.72,1.5,3.9,1.403428064,37.33000001,13.78999999,155.3299999,60.44000005,254.6899998,50.01000005,380.1700002,62.25999995
1,oceanic,10.02000001,5762.000001,9385.400006,193.7000001,267.0300001,0.06,22.22000002,5.549999998,16.64,4.975790412,163.2100001,55.96000002,627.6299997,237.5100002,1006.21,194.6700001,1498.480001,253.6400003
1,oceanic,7.150000003,2426.389998,10838.43,77.80999994,164.44,0.01,41.13000005,2.310000001,6.709999997,2.052948491,68.18000002,24.16,271.3099998,101.03,427.2200003,79.32999995,601.6499999,93.08999993
1,oceanic,23.9,1714.000002,7900.720004,26,36.00000002,0.02,9.199999993,2.100000001,4.399999995,2.551687384,41.99999996,15,176.0000001,71.99999993,322.0000002,70,530.0000005,102.0000001
1,oceanic,65.90000006,1175.689999,7481.000004,170.9099999,188.4600001,0.04,8.100000002,1.989999998,3.800000003,1.113463588,29.16999999,10.93,120.9500001,44.84000001,203.22,42.29999996,344.04,56.24
1,oceanic,7.220000007,2156.349999,8664.599993,41.56000001,80.45999996,0.02,16.85999999,3.4,8.649999991,2.969236232,77.14000008,25.98000002,276.6600003,97.8599999,381.6100002,70.60999992,500.7999998,78.94999994
1,oceanic,9.31,2063.060001,7079.889998,269.1099999,268.4700001,0.06,91.66000002,3.220000002,7.580000006,2.099342807,72.08,24.85999998,255.78,90.9799999,365.0700001,66.78000004,471.7799999,73.61999998
1,oceanic,15.49999999,2896.999999,10889.68,7,18,0.02,4.100000003,1.699999999,4.999999996,1.971758437,61.99999993,25.00000002,310.0000001,124,548.9999994,112.0000001,845.9999999,148.9999999
1,oceanic,12.5,899.140001,9585.459995,23.21999998,53.32000003,0.02,5.849999999,0.51,1.8,0.556731794,19.82999999,7.140000004,90.88999991,36.40000003,168.2799999,35.92999998,295.05,53.21000001
0,continental,2.770670591,1377.997796,10463.6025,272.196598,365.6328604,0.029099473,39.66932137,1.250515094,3.571909066,1.423113478,27.65659112,9.862004242,133.5405412,49.9154367,234.0934731,52.76464372,505.820985,97.69698831
1,oceanic,16.81999998,14502.95999,10290.46,3769.360004,2991.539999,0.08,558.8300006,14.31000001,46.23999996,3.57236234,439.6699996,157.1300002,1673.129999,597.5000005,2352.42,433.5000002,3123.279999,454.7199997
1,oceanic,9.089999995,7248.239999,8735.470009,288.0399998,332.7399998,0.21,128.5600001,9.239999995,21.43,6.170444052,204.2400001,73.62999992,826.9200001,321.8900001,1323.38,249.7299999,1808.24,282.5400001
0,continental,4.630662179,2277.000002,10994.00001,273,419.9999996,0.02,29.39999997,2.799999998,7.499999993,0.545133216,66.00000007,23,254.0000002,98.00000007,401.9999999,81.00000002,604.0000005,101.0000001
0,continental,4.01688396,1789.000002,10048.99999,169.0000002,278.9999998,0.06,22.00000001,2.669999998,6.700000005,0.43726643,54.00000002,20.16999999,221.9999998,75.99999995,328.0000002,65.00000005,499.9999996,81.99999993
1,oceanic,7.550000006,1127.260001,9076.660008,28.02,84.88000002,0.02,13.83,0.749999999,2.439999998,0.881492006,26.48999998,9.909999989,115.91,48.12000004,212.4299999,43.57000001,345.7500002,60.98999995
1,oceanic,25.07999999,2865.47,8423.170002,470.3900005,362.31,0.13,27.04999997,3.640000003,8.209999998,2.609680283,77.30999995,28.86000002,324.6899999,121.29,513.5800001,98.98999994,738.3899993,123.85
1,oceanic,66.79999993,562.0000006,13730.95001,3.000000002,10,0.01,2.6,0.3,1,0.231971581,12,3.999999997,59.00000005,25.00000002,112.9999999,26.99999999,224.9999999,43.00000004
0,continental,5.200367446,2380.999998,11090.99999,304.9999998,386.0000003,0.0354,43.00000004,2.799999998,6.740000007,1.098385436,64,22.10000002,243.9999998,90.99999993,388.0000004,76.99999997,628.0000004,102.0000001
1,oceanic,8.209999998,2060.74,10938.13001,129.3300001,203.6000002,0.15,10.87,2.699999999,6.619999993,2.656074598,59.16999996,21.66999998,236.3799998,87.06999991,384.5500003,71.68000006,561.0300001,91.45000004
0,continental,4.282434232,1463.506093,10845.67087,318.0316665,546.0202582,0.020089929,60.37015418,0.584523768,1.988170786,0.794603114,20.95707526,8.564551161,94.61256639,53.02770786,277.1325577,67.60611207,660.9664474,130.4099796
0,continental,4.600000003,315.0000002,10754,47.00000001,138.9999999,0.009,12,0.2,0.54,0.416388988,4.999999996,1.8,23,11,56,15,150,34
0,continental,3.903530985,1292.000001,10615.00001,112.0000001,212.9999998,0.0023,20.00000002,1.030000001,2.900000001,0.266767318,26,11.05,129.9999999,53.00000005,223.9999998,46.00000003,352.9999997,61
1,oceanic,33.27000001,1354.529999,7791.540008,14.39,26.81,0.03,2.38,3.02,6.670000001,4.836607465,57.76000006,16.77999998,169.7700001,57.33000003,228.9399997,41.99999996,329.8300002,55.90999997
1,oceanic,15.87000001,6060.210004,9653.119999,750.2200004,704.5499996,0.29,78.63000006,9.610000007,25.16000001,8.455364123,228.5500002,74.86000004,765.3900004,270.5499998,1080.47,203.4399999,1513.910001,247.4200002
0,continental,15.40000001,392,10434.99999,49.99999996,65.00000005,0.091,21.00000001,0.5,1.189999999,0.591527531,11,3.100000001,36.00000002,15,71.00000005,16.00000001,147.9999999,29.00000001
0,continental,6.900000004,308.9999997,11022.00001,47.99999996,94.00000009,0.013,11,0.5,1.079999999,0.571809946,5.999999995,2.200000001,24.00000002,10,49.99999996,12,112.9999999,23
0,continental,10.79999999,330.0000001,8479.999995,47.99999996,85.00000006,0.012,5.999999995,1.2,1.93,1.453301955,12,3.4,34.99999997,14.00000001,66.00000007,16.00000001,154.0000001,33.00000001
1,oceanic,9.189999992,4731.409995,11878.11,846.3699996,1246.829999,0.04,116.2500001,3.880000004,11.54999999,2.087744229,120.8500001,45.18000004,514.4299995,192.4699999,835.82,166.3499999,1224.310001,185.9999999
1,oceanic,11.57,2139.019999,8971.93001,193.9,249.1199999,0.03,31.47000001,2.6,6.209999997,2.192131438,61.57000006,21.14,246.6400002,95.44000007,401.7599997,78.12000007,589.6799997,92.70999998
1,oceanic,9.419424967,1088.01824,10264.79352,69.40777029,111.4070909,0.009040724,18.08597583,0.361307534,1.288451917,0.915704537,11.67363019,6.628469786,89.47558695,39.53570768,207.2127402,52.83048139,537.0349249,117.8718981
0,continental,6.415258991,1129.999999,11322.00001,181.0000001,319,0.007,29.00000001,0.930000001,3.000000002,0.322440498,26.99999999,10.44000001,114.9999999,47.99999996,212,43.99999995,356,61
1,oceanic,21.29999998,3949.000002,10431.05999,16.99999999,29.00000001,0.01,16.20000002,2.900000001,8,3.47957371,82.99999993,31.00000001,375.0000002,158.9999999,700,147.0000001,1186,206.9999998
1,oceanic,13.47000001,3564.839998,8717.359992,82.31000006,126.8299999,0.04,6.439999995,3.48,11.02999999,4.627833035,101.22,36.55999999,410.1200003,151.7099999,670.0000005,129.7899999,1019.02,167.8400001
0,continental,12.84000001,1109.469999,8534.910003,72.11000007,114.0599999,0.03,15.53000001,2.009999998,4.859999997,2.830053283,39.09999996,12.76999999,148.4899999,48.97,226.46,47.99000001,397.7200002,74.89000007
0,continental,7.349999999,981.2000011,7710.869995,526.7100002,957.0599991,0.02,19.55999998,0.96,1.94,1.913765541,19.14999999,7.070000003,68.77999992,38.73,208.3700001,50.95999996,497.38,109.5600001
0,continental,2.886746022,574.2081628,11756.44723,103.1860674,242.2303128,0.041766973,18.27617059,0.229472397,0.675404464,0.364608089,8.77459071,3.387234359,46.34385642,21.07332092,119.1292027,29.38941781,284.1387895,59.15480758
0,continental,5.169999999,594.3300004,11614.14,200.02,410.5499996,0.01,15.83999999,0.33,1.600000001,1.043872112,16.42999998,5.259999998,60.13000002,22.51,110.82,23.65999998,211.7199998,42.65999999
1,oceanic,16.49999999,713.0000002,10856.45001,11,26,0.01,4.500000002,0.2,0.899999999,0.347957371,11,4.999999996,61.99999993,27.99999998,131.9999999,31.00000001,255.9999998,49
0,continental,3.628838922,642.0117137,12775.1925,112.9866921,241.9627919,0.041199377,24.36474789,0.213329797,0.992926062,0.427192441,8.67709907,4.006216184,41.03011479,23.82674166,125.8626293,32.28477723,321.629167,66.22027668
0,continental,48.84999999,783.2200002,10687.62999,95.63000005,444.8399999,0.33,11.57999999,0.76,1.540000001,1.136660747,17.13,7.220000007,88.59000006,32.73999999,188.34,44.66999995,417.5000002,88.31999992
1,oceanic,10.59,1190.689999,10535.55001,66.24000003,132.87,0.03,15.13999999,1.289999999,3.18,1.090266429,31.78000001,11.75000001,138.1099999,50.16000002,241.3699998,48.78999999,432.1600002,69.82999999
1,oceanic,20.95999998,1635.29,8476.249992,48.86000004,93.50000003,0.02,19.68999999,1.389999999,3.640000003,1.449822382,37.08999997,14.38,165.3899999,68.33000004,302.9300001,60.82000003,505.2799996,86.94999993
1,oceanic,26.36172001,1316.671312,8207.217843,40.77815084,72.64862267,0.011509461,9.822138054,0.553666667,1.619964211,0.807756005,16.31930631,7.492376983,99.72902151,47.23275457,249.0197031,58.91592057,591.7349704,121.0149339
1,oceanic,10.83999999,1299.350001,10442.51,41.15000004,73.19999999,0.44,10.68999999,1.8,3.580000003,1.032273535,30.54000002,10.87999999,123.4000001,48.69999998,212.2999999,42.04999999,329.6999999,59.86999998
0,continental,23.38000001,1495.979999,8877.450002,71.74999993,163.4199999,0.01,26.19999998,1,2.859999999,1.635399646,27.35000002,10.71,129.62,57.46999998,281.2799997,60.37000002,495.7999995,90.81000007
1,oceanic,12.88,4445.9,8214.749999,452.3300005,442.71,0.04,101.4,5.269999997,14.21999999,5.509325042,143.53,48.03000004,523.91,192.11,760.0499994,141.5900001,1033.02,165.4799999
1,oceanic,7.599999995,739.8200005,11253.82999,16.59,50.55999997,0.25,12.66000001,0.8,1.66,0.61472469,18.56000001,6.890000001,78.14000002,29.5,130.8299999,25.77000003,194.6,32.90999998
0,continental,3.000000002,684.0000004,13183,173.9999999,456.9999999,0.005,18,0.4,1.559999999,1.2619254,15,4.600000003,54.99999994,23,120,30.00000002,311,68.00000005
0,continental,4.9,686.1300006,11623.63,156.6399998,350.0599996,0.01,16.01,0.51,1.8,0.742309059,15.93000001,5.86,63.65,25.11000002,103.88,21.15999998,176.77,33.88000003
1,oceanic,23.87,5194.900001,9491.370006,501.2800005,734.8299993,0.13,225.1800001,7.059999999,17.33999999,4.001509768,174.5499999,61.94,691.59,236.0500001,1002.02,187.9599998,1433.540001,201.7399998
0,continental,11.32,441.6599999,8109.099998,13.95999999,40.97999999,0.01,5.809999995,0.33,1.110000001,0.672717585,9.689999999,3.63,44.12999995,17.34999999,81.93000003,20.23999999,173.35,35.24000002
1,oceanic,12.17999999,682.7000002,9681.64999,12.88999999,34.40000003,0.01,5.489999994,0.619999999,1.769999999,0.753907638,17.72000002,6.349999996,73.08000005,29.34000003,126.6199999,25.71000002,203.43,36.72000004
0,continental,4.620002047,2260.999998,11429.00001,198.9999998,337.9999998,0.0019,25.00000002,2.780000001,8.220000009,0.463943162,61,22.87000002,244.9999998,94.00000009,379,72.99999998,558.0000001,89.00000007
0,continental,4.700000001,421.0000002,10773,61,205.9999998,0.022,11,0.2,0.56,0.476701598,7,2.6,31.99999998,15,81.00000002,22.00000001,215.9999999,50.99999999
0,continental,12.40999999,671.6199994,7498.649994,77.32999997,137.9099999,0.06,6.879999996,2.180000002,3.330000004,2.714067499,24.36,7.670000001,62.89999994,27.6,120.6800001,26.01999999,229.7300002,45.67999997
0,continental,3.19,621.4499995,13588.65999,35.69999999,336.9500002,0.03,7.699999997,0.24,0.789999999,0.579928952,10.96,4.029999999,52.25999995,21.93000002,111.33,26.32999999,245.9699999,52.06000003
1,oceanic,8.220000009,1530.000001,8070.000005,42.5,109,0.145,3.359999997,4.100000003,5.259999998,1.519413854,11.20000001,5.049999999,77.30000001,32.59999999,179,46.00000003,484.0000004,133.9999999
1,oceanic,8.199999993,3103.029997,6808.050005,122.4499999,169.7299999,0.1,59.01000005,5.360000004,11.81000001,3.583960928,105.74,34.46999997,367.0700002,131.6600001,524.6800002,96.37,712.4899995,112.1400001
0,continental,2.000000002,308.0000004,14071,114.9999999,605.9999998,0.006,11,0.1,0.24,0.24357016,3.000000002,1.400000001,19,10,53.00000005,15,161,41.00000003
0,continental,5.16877772,894.0000004,10470.00001,103.0000001,200.0000002,0.02,22.00000001,0.660000001,2.23,0.216893428,23,8.270000009,89.99999991,34.99999997,162.9999998,34,265,45.00000002
0,continental,4.709999999,836.1499998,12713.29001,62.03999998,399.9200002,0.02,15.42000001,0.32,1.2,0.823499111,14.27999999,6.01,72.33999993,30.80999998,156.31,37.06,337.0599997,68.62000004
0,continental,9.979999993,474.0100001,9487.580002,16.6,73.43999997,0.03,5.409999999,0.26,0.850000001,0.556731795,8.620000003,3.359999997,40.15000004,18.07000002,94.77000008,21.46000002,208.72,42.59999999
0,continental,3.433967875,1001.73372,11129.1183,353.8839931,511.4434523,0.031206294,51.19551699,0.485719238,1.645192917,0.569609817,15.22005735,6.068581908,91.84632039,35.41517417,178.5891487,42.93023284,386.3391749,77.77664763
0,continental,12,1004.23,9207.150009,83.33999998,136.2000001,0.02,15.51000001,2.76,4.309999998,2.435701597,30.59,9.439999994,93.94000003,37.70999996,176.66,38.84999999,333.9500002,64.73999999
1,oceanic,12.36000001,955.3200001,8578.620007,42.24000005,90.48999996,0.01,5.449999997,0.68,2.000000002,0.974280639,22.16,8.740000007,102.44,41.73000003,193.4700002,41.02,349.6999998,62.78999999
0,continental,4.840000004,841.4299998,11075.64,42.32,304.9999998,0.11,8.259999994,0.45,1.280000001,0.811900534,14.08000001,5.319999996,58.87999996,25.8,127.79,30.33999997,283.0599998,57.89000006
1,oceanic,37.50999999,613.1400007,9661.050005,19.13999998,25.36999999,0.01,35.19000001,0.7,1.64,0.939484902,14.74999999,5.590000001,67.25000005,24.80000001,109.3600001,22.43000002,178.76,31.45999998
0,continental,12.96000001,656.8900007,8389.340006,26.71,95.70000005,0.03,7.499999993,0.49,1.509999999,0.788703373,12.40999999,4.500000002,51.90000002,25.33000001,127.3000001,29.62999997,275.9199998,55.01000001
0,continental,4.642746283,1802.000001,12102.00001,150.9999999,243.9999998,0.021,26,1.310000001,4.650000001,0.405950267,49.99999996,17.9,206.9999998,78.99999995,331.0000002,65.00000005,483.0000003,81.99999993
1,oceanic,12.23,1260.870001,9641.399997,64.07999999,115.41,0.02,14.73000001,1.33,3.340000001,1.194653641,32.58999997,11.52,136.8600001,54.57000003,236.7199999,48.23999999,382.4700001,68.27999993
0,continental,4.043937995,1902.000002,10890.00001,187.9999999,291,0.0028,24.00000002,2.42,7.229999995,0.469742451,57.00000004,20.30999998,233.9999998,81.99999993,361.0000001,68.00000005,530.0000005,87.00000008
0,continental,7.331672025,4737.999996,12611.00001,1023.000001,1310.000001,0.0185,89.00000007,3.889999997,11.76000001,0.78058437,103.0000001,40.83999996,497.0000003,192.0000001,806.0000004,166.9999999,1317.999999,208
1,oceanic,16.29999998,17137.00001,9938.289992,388.0000004,413.9999999,0.06,189.1000001,8.999999991,30.00000002,6.147246897,401.0000004,155.9999999,1883.999998,717.0000005,3028.000001,580.9999995,4025.000003,617
0,continental,11.29999999,823.4500002,9295.689998,32.41,66.62999996,0.02,10.71,1.389999999,3.370000001,1.449822382,25.72999999,8.150000005,87.96000006,34.04999998,143.8199999,29.41000003,237.06,42.18999996
1,oceanic,28.59999999,935.0000003,8871.089993,14.00000001,25.00000002,0.01,8.100000002,0.599999999,1.600000001,0.811900534,20.00000002,7,95.99999999,38.00000003,187.0000002,41.00000003,341,65.00000005
0,continental,3.990000003,785.9999999,12243.50001,57.36000004,422.2099997,0.04,13.28,0.23,1.110000001,0.626323269,14.68000001,5.309999999,61.01,27.82999998,129.9999999,29.34000003,270.8,54.25000006
1,oceanic,12.71999999,1761.210001,9622.479998,28.58999998,54.51999998,0.01,5.479999994,2.180000002,4.760000003,1.542611012,45.82000002,15.43,174.78,70.02999994,293.92,57.07000006,460.0800004,80.78999998
1,oceanic,6.01,2176.110002,9315.680004,104.1599999,100.51,0.41,49.56000003,1.61,3.689999999,0.301563055,39.09999996,13.97999999,165.0699999,71.01000006,314.9299999,69.23000006,554.4500002,95.2799999
1,oceanic,13.89000001,1728.600001,8683.980009,143.0799998,192.8499999,0.02,19.59999998,2.059999998,4.670000005,1.878969804,44.50999997,16.15999998,186.5700002,74.35999998,305.1800002,60.47000005,465.7800005,77.27999993
1,oceanic,13.62000001,1736.729999,9792.109989,36.87000003,53.63999998,0.02,31.72000003,2.12,5.34,1.936962699,46.33999995,15.65,174.5400001,66.82999998,284.8800002,58.87000003,469.3599998,84.55000001
1,oceanic,6.600000007,683.0000005,19550.73999,12.99999999,61.99999993,0.05,6.500000005,0.4,0.599999999,0.231971581,7,3.340000001,49.99999996,25.00000002,147.9999999,34.99999997,394.0000002,81.99999993
0,continental,9.989999995,537.4900005,9462.959993,25.78,85.22999991,0.01,6.690000004,0.26,0.870000001,0.545133216,9.389999994,3.710000003,47.61999999,20.61000001,105.4,24.06999998,218.3499999,43.80999998
1,oceanic,13.97,4394.939996,8720.469992,153.3000001,222.0800001,0.11,15.13,6.119999998,15.73000001,5.230959142,153.1099998,47.43999996,510.7300002,193.45,781.6200008,148.77,1124.620001,188.92
0,continental,12.09999999,910.6500001,8959.79999,36.83000001,56.20999996,0.03,11.67,1.889999999,4.49,2.51689165,33.53999998,10.11000001,99.07,37.69999998,155.8300001,31.16999998,244.5600002,42.65000005
1,oceanic,11.51000001,1376.679999,9438.279996,62.06999994,121.92,0.08,13.43000001,1.400000001,4.09,1.4382238,38.31999996,13.28,141.3799999,60.42999997,246.5799999,48.84999999,381.2499997,65.42000003
0,continental,8.199999993,187.9999999,11462,39,122.9999999,0.009,7,0.1,0.3,0.175138543,3.999999997,1.299999999,15,7,38.00000003,8.999999991,93.0000001,21.00000001
1,oceanic,26.40000001,1050,10028.13999,2.000000002,4.999999996,0.01,2.100000001,0.4,1.600000001,0.811900533,22.00000001,8.999999991,115.9999999,45.00000002,208.9999999,45.00000002,349,65.00000005
0,continental,4.799999996,277,10795.00001,49,135.9999999,0.011,11,0.2,0.53,0.40942984,4.999999996,1.699999999,21.00000001,10,49.99999996,12,131.0000001,30.00000002
0,continental,3.990000003,563.4099999,11832.92999,156.5099998,483.0699995,0.01,15.88,0.34,1.359999999,0.823499112,12.85000001,4.150000003,48.78,21.03000002,94.50000011,20.81999999,195.8199999,40.00999997
1,oceanic,7.370000002,1728.960001,8792.11,40.46999996,93.79999992,0.04,31.8,2.019999998,5.14,1.774582594,51.2,17.87000002,198.0100001,76.80999998,306.5899997,56.51999998,414.33,67.68999998
0,continental,10.20000001,406.0899999,8966.470005,16.49999999,42.05999997,0.03,7.450000004,0.4,0.77,0.498738899,7.850000005,2.890000002,26.82000003,15.13999999,69.49000005,16.17,146.1,29.01999999
0,continental,4.530268536,1720,9814.000008,161,248.0000001,0.102,23,2.509999997,6.490000003,0.447705152,53.00000005,19.63000002,213.9999998,74.99999993,316.9999998,62.99999993,475.0000004,80
0,continental,4.677307482,1458,10559,169.9999999,273,0.04,25.00000002,1.229999999,4.25,0.329399645,45.00000002,14.85999999,176.9999999,65.00000005,271.0000001,54.00000002,417,71.99999993
0,continental,5.241110703,1562.000002,11890.00001,141.0000001,248.0000001,0.0107,23,1.280000001,4.63,0.357236235,41.00000003,15.93000001,190.9999999,70,287.0000002,59.00000005,448,76.99999997
1,oceanic,19.26000001,7788.889991,7411.089994,258.33,284.3600003,0.22,58.43999996,25.67000002,48.26000005,17.56024868,346.4199997,107.0200001,1044.120001,342.0599997,1274.740001,226.0599999,1643.42,250.67
0,continental,11.64994792,3730.000002,11280.99999,475.0000004,715.0000003,0.1069,41.00000003,5.920000004,12.23,0.626323268,101.0000001,33.98000004,397.0000002,160.0000001,615.9999998,118.9999999,894.0000004,150.9999999
0,continental,6.467445222,3366.123781,11217.67687,3822.702301,2025.364446,0.149781546,258.5860808,3.446973987,9.500185689,2.577124335,79.42400832,29.43079231,288.9164873,129.9632412,559.3279837,119.0342662,973.4924485,170.592442
1,oceanic,7.310000001,1071.470001,8305.219998,40.38000004,100.57,0.01,5.569999998,0.969999999,2.870000002,0.98587922,26.92000003,9.540000007,113.64,45.21,203.5899998,42.07999999,355.1299997,66.81000004
1,oceanic,14.38,3012.449998,9019.820004,234.8900001,277.5500002,0.12,37.80999997,5.319999996,10.89000001,2.458898757,101.17,32.05000001,350.2299999,129.5599999,524.7599995,100.5799999,765.8,122.78
1,oceanic,18.41826414,5134.599723,10733.64632,153.1364133,145.3983031,0.034578866,32.25786448,4.05744109,9.451820536,4.198625445,108.5087386,40.49566191,482.1869718,206.948622,942.7880432,190.451024,1554.894785,268.4855693
1,oceanic,8.71,953.8799999,9453.940007,24.05000002,62.40000005,0.01,11.22,1.030000001,2.84,1.020674956,28.48,9.599999999,108.86,39.14999996,174.3299999,33.56999998,249.1899999,41.06
1,oceanic,20.32000002,11321.23001,6789.290005,1097.799999,1342.310001,0.14,450.5099995,18.51999999,47.30999999,4.5930373,403.3099996,135.0099999,1400.720001,481.4700003,1901.170002,347.6600001,2487.589998,370.2900002
1,oceanic,15.06,2072.36,9727.510001,76.25,119.49,0.02,10.56,3.220000002,6.389999998,2.922841916,61.36000001,21.52,239.4,84.80999996,365.1399998,69.27000006,526.5499999,85.25000007
0,continental,5.099999999,544.9999997,10801,111.0000001,218.0000002,0.013,19,0.7,1.889999999,1.045031972,12.99999999,4.100000003,46.00000003,20.00000002,102.0000001,25.00000002,233.9999998,49.99999996
0,continental,6.82663544,1005.000001,12405.00001,131.9999999,252.0000001,0.023,26.99999999,0.61,2.259999999,0.238930728,23,8.66,102.0000001,41.00000003,184,38.00000003,308.9999997,54.99999994
1,oceanic,4.320000002,9764.169997,11994.53,486.0399998,1092.320001,0.13,178.09,38.64000002,96.25999992,6.124049732,556.7099994,162.9500001,1357.280001,367.5899998,1184.770001,203.3300002,1290.17,144.2899999
1,oceanic,29.79999999,859.0000003,8542.749998,12,23,0.04,7.299999998,0.5,1.5,0.927886323,16.99999999,5.999999995,85.99999995,36.00000002,166,36.99999999,297.9999999,58.00000006
1,oceanic,22.72,1268.100001,7982.840004,31.81999998,72.58999993,0.01,4.760000003,1.159999999,3.18,1.507815278,29.22000003,10.44000001,125.5399999,50.60000002,233.3100002,49.86999997,399.5399997,74.46000002
0,continental,6.360000005,1107,11627.85001,173.55,417.1600002,0.01,22.11000002,0.650000001,2.660000002,1.449822382,28.42000003,10.42,113.9900001,43.29999996,182.1600002,37.34999999,302.6399998,56.99
0,continental,13.15000001,1018.219999,9492.66999,57.15999998,87.64000002,0.03,15.03999999,2.669999998,4.660000003,2.505293072,36.17000002,11.18000001,117.11,41.37999997,178.31,36.36000004,285.1399998,53.36000001
0,continental,5.200000004,1248.999999,11176,268,383.9999997,0.05,50.99999999,3.100000001,5.779999994,2.934440499,36.00000002,11.59999999,118.9999999,46.00000003,212.9999998,49,432.0000002,85.99999995
1,oceanic,18.99000001,3240.370002,8559.959995,202.5400002,220.78,0.15,30.83000002,6.679999993,14.03,3.862326825,110.76,35.95000002,374.57,136.5499999,529.4700002,101.7200001,774.3500006,121.75
1,oceanic,10.62000001,966.5100004,7984.290005,46.39000005,89.57999998,0.02,13.10000001,1.37,3.810000003,1.635399646,29.75,10.35,115.2,39.99999997,174.9299999,32.39999998,258.06,41.27000001
0,continental,5.552726528,1474.999999,10749,200.9999998,323.9999998,0.0104,34,1.44,3.710000003,0.35955595,34.99999997,12.40999999,153.0000001,61,265,54.00000002,425.9999999,74.00000005
1,oceanic,9.979999993,4905.089996,11984.25,862.4599998,1118.32,0.02,178.4900002,4.300000004,11.83000001,1.693392541,120.42,43.20000002,487.7499999,196.0500002,848.5500004,175.08,1371.99,224.2799998
0,continental,5.200000004,971.0000002,11093,135.9999999,241.0000002,0.003,19,0.599999999,1.94,0.504538188,18,6.500000005,81.00000002,36.99999999,179,41.00000003,378.0000001,72.99999998
1,oceanic,8.489999995,4199.999996,10799.99999,134.9999998,187.9999999,0.0818,31.9,4.959999994,11.29999999,2.342912966,63.19999996,26.69999998,319,138.9999999,619.9999993,144,1260,311
0,continental,5.786594008,1005.000001,11357.99999,125,248.0000001,0.0094,23,0.949999999,2.900000001,0.173978686,23,9.189999992,105,41.00000003,169.9999999,36.99999999,291,49.99999996
0,continental,4.03739515,469.1873539,11436.22191,127.651847,286.3675085,0.33293279,19.78553759,0.607382163,0.844896794,0.343698938,8.762273866,3.263726419,43.92584229,20.04602335,108.2839262,28.18236284,283.8205433,61.00054961
0,continental,5.411269614,449.081184,10698.23967,66.88818044,137.4102523,0.004158765,18.54395702,0.136723969,0.806184517,0.317716269,7.397930636,2.919451178,41.55124183,16.24660935,87.39426757,21.59663244,199.8030728,42.13519605
0,continental,5.499999994,232.0000001,11633,107.0000001,269,0.012,24.00000002,0.3,0.719999999,0.491779751,4.999999996,1.5,18,8,41.99999996,11,117.9999999,26
