label,Category,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
4,Mid-Ocean Ridge,24.6,1839,10585.06,5,10,0.18,5.2,1.3,3.4,1.8,42,16,200,80,354,73,540,99
4,Mid-Ocean Ridge,6.2,32853,13331.85,2453,2751,0.15,190.1,12.3,48.1,1.4,595,234,2792,1133,4864,979,7483,1088
4,Mid-Ocean Ridge,12,40792,24781.58,1869,2390,0.15,254,15.5,45.1,4.8,563,234,3137,1350,6138,1336,10580,1585
4,Mid-Ocean Ridge,12.1,6017,13411.05,37,77,0.14,37.4,3.5,11.2,2.3,127,49.88,625,245,1146,268,1881,315
4,Mid-Ocean Ridge,23.4,1156,8837.2,13,21,0.14,4.4,0.9,2.1,0.8,27,10,127,48,220,47,368,67
4,Mid-Ocean Ridge,14.5,23503,21487.5,2931,1765,0.13,200.5,5.6,19.1,1.9,306,139,1940,818,3860,818,5978,869
4,Mid-Ocean Ridge,23.2,5078,12684.12,49,69,0.11,22.7,3.8,10.5,2.2,128,48,558,207,856,165,1138,191
4,Mid-Ocean Ridge,7.2,2853,15762.26,27,62,0.09,23.8,1.1,3.9,0.9,51,19.98,239,110,500,116,890,158
4,Mid-Ocean Ridge,26.1,19193,14408.01,2163,1202,0.09,67.6,10.4,34.5,8.9,464,176,2179,826,3439,687,5132,880
4,Mid-Ocean Ridge,13.1,6421,10326.82,98,97,0.08,37.8,3.7,12.7,4.2,156,60,750,286,1202,231,1588,262
4,Mid-Ocean Ridge,14.4,19065,10998.7,984,718,0.08,286.7,10.9,36.6,4.4,478,181,2095,789,3222,600,4083,615
4,Mid-Ocean Ridge,12.5,29336,19912.89,667,1196,0.07,183.5,10.3,30.9,3.3,396,174,2350,1005,4735,1033,8019,1253
4,Mid-Ocean Ridge,17.3,17362,9464.01,584,525,0.07,212.4,10.5,34.2,5.6,429,160,1886,724,2940,548,3726,570
4,Mid-Ocean Ridge,42.9,592,11809.62,28,19,0.07,3.5,0.6,1.4,0.4,14,5,53,23,99,22,167,31
4,Mid-Ocean Ridge,9.4,4434,13047.97,26,51,0.06,28.7,3,9.3,2.3,99,36.64,430,185,801,190,1302,219
4,Mid-Ocean Ridge,16.3,17137,9938.29,388,414,0.06,189.1,9,30,5.3,401,156,1884,717,3028,581,4025,617
4,Mid-Ocean Ridge,16.7,19027,9796.91,633,568,0.06,246.5,10.5,35.1,4.9,441,173,2037,779,3162,602,4122,618
4,Mid-Ocean Ridge,6.6,683,19550.74,13,62,0.05,6.5,0.4,0.6,0.2,7,3.34,50,25,148,35,394,82
4,Mid-Ocean Ridge,13.8,3119,13987.73,1049,1726,0.05,25.9,0.5,2,1.4,32,15.17,212,109,548,129,1235,256
4,Mid-Ocean Ridge,13.9,16792,14967.97,171,322,0.05,122.4,6.8,22.4,2.9,284,116,1503,630,2767,574,4232,694
4,Mid-Ocean Ridge,15.8,2249,10784.74,5,12,0.05,3.5,1,3.7,1.4,49,20,246,97,430,85,654,115
4,Mid-Ocean Ridge,21.7,2068,11827.23,60,126,0.05,14.6,0.9,2.8,1.2,36,15,200,82,394,86,683,126
4,Mid-Ocean Ridge,24.6,741,10979.26,4,9,0.05,4.3,0.5,1,0.5,13,6,77,31,146,32,258,49
4,Mid-Ocean Ridge,25.8,2865,8103.53,28,40,0.05,4.8,2.1,5.9,2.3,78,29,349,127,561,115,875,153
4,Mid-Ocean Ridge,40.5,2733,10185.89,61,38,0.05,5.1,2.5,6,1.3,63,23,245,108,443,105,658,108
4,Mid-Ocean Ridge,5.8,26575,14233.45,2254,2708,0.04,126.9,6.7,31.4,1,435,177,2177,907,3984,816,6323,961
4,Mid-Ocean Ridge,12.2,4038,6241.38,14,40,0.04,115.4,3.7,9.6,2.1,92,32,387,167,803,183,1571,262
4,Mid-Ocean Ridge,15,1633,8727.85,25,33,0.04,9.8,1.7,3.8,2,42,15,177,69,321,68,523,99
4,Mid-Ocean Ridge,15.9,8079,19776.62,298,442,0.04,95.7,2.3,7.9,1,120,53,731,314,1423,301,2184,356
4,Mid-Ocean Ridge,16,4503,16715.47,922,1073,0.04,62.1,2,6.1,1.7,78,32,373,171,807,189,1498,265
4,Mid-Ocean Ridge,25.8,3265,11200.44,15,27,0.04,15.3,1.6,5.3,2.1,67,26,343,132,634,133,1054,191
4,Mid-Ocean Ridge,26.4,3982,10118.45,93,116,0.04,13.1,3,8.1,2.9,94,35,426,161,713,167,1139,198
4,Mid-Ocean Ridge,28.1,1409,10714.49,5,10,0.04,6.6,0.7,2.2,0.8,27,11,147,58,283,62,487,92
4,Mid-Ocean Ridge,29.5,572,12025.93,2,5,0.04,3.2,0.6,1.1,0.4,11,4,58,24,115,25,205,40
4,Mid-Ocean Ridge,29.8,859,8542.75,12,23,0.04,7.3,0.5,1.5,0.8,17,6,86,36,166,37,298,58
4,Mid-Ocean Ridge,11.4,15552,24958.94,596,1306,0.03,107.2,3.7,13,1.9,200,92,1275,555,2759,608,4758,751
4,Mid-Ocean Ridge,18,1496,12924.53,55,147,0.03,16.2,0.4,1.3,0.3,20,9,128,54,267,59,487,97
4,Mid-Ocean Ridge,18.2,4809,10966.2,201,244,0.03,20.7,3.7,10.1,3.3,111,40,476,190,853,202,1388,234
4,Mid-Ocean Ridge,20.5,3492,10095.95,9,19,0.03,22.1,2.5,7.5,3,80,30,364,140,663,139,1120,192
4,Mid-Ocean Ridge,22.2,1548,7852.65,19,26,0.03,6.7,1.6,3.4,1.9,36,13,161,64,289,60,464,87
4,Mid-Ocean Ridge,25.1,1388,6999.32,15,19,0.03,8.3,1.3,3.2,1.7,32,11,134,53,228,47,366,69
4,Mid-Ocean Ridge,25.9,1927,8882.92,144,135,0.03,3.3,1.7,6,1.9,70,23.04,235,74,280,66,344,49
4,Mid-Ocean Ridge,27.7,949,12199.54,4,10,0.03,5.2,0.4,1.1,0.5,16,7,97,40,196,44,351,68
4,Mid-Ocean Ridge,36.7,903,10163.27,2,5,0.03,5.1,0.4,1.5,0.6,17,7,91,37,177,37,297,56
4,Mid-Ocean Ridge,43.5,2683,13613,24,44,0.03,8.1,2.1,6.3,1.8,65,24,284,107,475,94,689,124
4,Mid-Ocean Ridge,47.9,607,9118.44,5,7,0.03,2,0.3,1.2,0.4,13,5,56,23,111,26,200,36
4,Mid-Ocean Ridge,5.6,10612,18127.49,1421,824,0.02,65.6,1.9,9.1,1.4,130,60,827,396,1865,410,3211,508
4,Mid-Ocean Ridge,6.6,21566,15745.31,2126,2465,0.02,75.6,4.4,21.2,0.6,312,132,1664,722,3177,636,4661,671
4,Mid-Ocean Ridge,8.2,4859,21638.99,173,496,0.02,57.5,1.5,4.9,1.3,59,26.85,361,173,940,220,2304,442
4,Mid-Ocean Ridge,10.7,6321,11109.18,78,152,0.02,42.5,2.4,8.5,1.9,122,50,646,261,1170,235,1740,292
4,Mid-Ocean Ridge,11.7,6829,12204.92,83,140,0.02,50.3,2.5,9.9,2.7,143,59,773,306,1336,270,1947,326
4,Mid-Ocean Ridge,12,632,9826.38,8,20,0.02,4.1,0.3,0.8,0.2,10,4,58,26,125,28,227,42
4,Mid-Ocean Ridge,15.5,2897,10889.68,7,18,0.02,4.1,1.7,5,1.7,62,25,310,124,549,112,846,149
4,Mid-Ocean Ridge,16.2,2804,5277.81,3,6,0.02,10.1,2.1,6.1,2.3,54,19,214,87,369,75,571,95
4,Mid-Ocean Ridge,16.6,1573,5603.36,2,5,0.02,11,0.8,2.3,1,26,10,120,49,233,48,383,65
4,Mid-Ocean Ridge,16.7,3787,7651.06,6,13,0.02,18.6,3.1,9.2,3.5,81,29,338,138,600,121,939,158
4,Mid-Ocean Ridge,17.4,6054,10011.77,58,96,0.02,58.3,2.4,8.8,3.1,109,43,540,237,1078,233,1898,330
4,Mid-Ocean Ridge,18.2,1805,11213.03,43,75,0.02,5.8,1.2,4.1,1.5,40,15,177,70,334,79,596,112
4,Mid-Ocean Ridge,18.8,2605,15161.27,49,77,0.02,5.4,1.4,4.3,1.7,52,20,265,108,501,109,872,167
4,Mid-Ocean Ridge,20.8,1428,7024.75,14,18,0.02,8.5,0.9,3,1.5,31,11,137,54,237,50,372,69
4,Mid-Ocean Ridge,22.4,682,10295.26,43,70,0.02,11.8,0.6,1.2,0.6,13,5,59,26,125,30,255,52
4,Mid-Ocean Ridge,23.1,442,5063.56,25,35,0.02,1,0.1,0.3,0.2,5,2,31,14,60,14,117,21
4,Mid-Ocean Ridge,23.6,1552,6884.73,15,20,0.02,6.8,1.5,3.6,1.8,34,13,149,61,267,54,420,78
4,Mid-Ocean Ridge,23.9,1714,7900.72,26,36,0.02,9.2,2.1,4.4,2.2,42,15,176,72,322,70,530,102
4,Mid-Ocean Ridge,24.8,1121,7974.91,9,20,0.02,3.2,0.7,1.7,0.6,22,9,115,45,214,46,372,72
4,Mid-Ocean Ridge,25.5,2279,11437.43,8,26,0.02,7.6,0.7,2.6,0.9,37,15,210,88,449,103,869,170
4,Mid-Ocean Ridge,38.7,616,11273.93,3,6,0.02,3.1,0.3,0.9,0.4,11,5,61,25,122,28,219,43
4,Mid-Ocean Ridge,43.6,871,9665.61,10,12,0.02,2.6,0.8,2.1,0.7,18,7,79,34,156,37,271,50
4,Mid-Ocean Ridge,45.8,4113,10847.25,17,23,0.02,9.5,2.7,7.8,1.5,100,37,454,165,700,137,972,164
4,Mid-Ocean Ridge,49.6,982,12441.95,9,14,0.02,3.3,0.6,2,0.6,21,8,97,38,165,40,277,51
4,Mid-Ocean Ridge,4.3,715,14627.64,195,592,0.01,6.8,0.2,0.6,0.3,8,3.82,56,26,147,35,395,85
4,Mid-Ocean Ridge,5.2,1352,17122.82,101,104,0.01,19.7,0.6,2,0.2,22,8.28,116,50,238,54,451,82
4,Mid-Ocean Ridge,5.5,1238,13965.41,702,1626,0.01,10.7,0.2,0.8,0.3,13,6,89,47,292,70,870,175
4,Mid-Ocean Ridge,7.2,6462,14047.56,81,179,0.01,50.6,1.4,5.3,0.7,82,38,536,232,1171,268,2235,401
4,Mid-Ocean Ridge,7.3,861,14601.45,168,386,0.01,5.5,0.2,0.9,0.6,13,5.07,67,32,167,38,356,74
4,Mid-Ocean Ridge,7.6,4365,19471.79,402,539,0.01,60.7,1.3,5,1,57,23.6,267,151,787,186,1838,353
4,Mid-Ocean Ridge,8.1,10025,11855.05,187,285,0.01,88.5,2.6,9.6,1.3,140,61,836,355,1666,362,2887,490
4,Mid-Ocean Ridge,8.4,2038,16172.68,89,361,0.01,15.2,0.4,1.4,0.7,20,9.15,139,71,398,93,1023,210
4,Mid-Ocean Ridge,8.6,1525,15745.95,79,175,0.01,18.2,0.4,1.8,0.4,21,9,118,56,280,65,577,111
4,Mid-Ocean Ridge,9,3787,13547.91,22,51,0.01,12.5,1.8,6.4,1.5,79,30,395,157,718,149,1125,197
4,Mid-Ocean Ridge,9.5,3374,15827.49,19,49,0.01,28.1,1.2,5,0.9,61,25.29,344,138,645,151,1092,191
4,Mid-Ocean Ridge,10.7,3918,13694.48,17,39,0.01,9.7,2.1,7,1.8,88,34,423,171,750,156,1157,213
4,Mid-Ocean Ridge,11,2312,12326.54,9,24,0.01,8.7,0.7,2.6,0.7,38,16,221,94,428,91,719,132
4,Mid-Ocean Ridge,11.3,3787,15186.24,762,1074,0.01,43.4,1.3,4.7,1.3,64,26.44,310,144,702,167,1509,285
4,Mid-Ocean Ridge,11.9,3175,14312.1,1304,1133,0.01,27,0.8,3.3,1.1,49,21,278,120,572,135,995,179
4,Mid-Ocean Ridge,12,5043,11165.02,35,71,0.01,47,1.9,7,2.3,85,34,438,192,922,203,1686,295
4,Mid-Ocean Ridge,12.7,1555,11435.3,3,10,0.01,3.6,0.4,2.1,0.7,27,12,158,66,300,65,518,97
4,Mid-Ocean Ridge,13.1,2884,6238.13,3,7,0.01,14.8,1.6,5.8,2.3,60,21,247,95,432,87,668,112
4,Mid-Ocean Ridge,13.3,2745,12014.79,59,102,0.01,13.6,1.7,5.5,1.6,55,20,240,109,494,117,920,169
4,Mid-Ocean Ridge,13.9,2329,10906.61,5,12,0.01,4,1.2,4.3,1.7,56,22,258,100,450,90,674,121
4,Mid-Ocean Ridge,14.7,3458,9859.44,18,31,0.01,22.6,1.6,5.8,2.2,68,26,316,134,608,129,1054,182
4,Mid-Ocean Ridge,15.4,3212,8152.58,6,12,0.01,17.1,2.1,7.4,2.8,74,27,313,121,546,110,863,148
4,Mid-Ocean Ridge,15.7,2202,12987.23,51,79,0.01,16,1.6,4.6,0.9,51,18,221,87,414,98,721,129
4,Mid-Ocean Ridge,16,1446,7662.86,9,17,0.01,3.8,0.9,2.3,0.9,32,12,145,56,252,51,397,71
4,Mid-Ocean Ridge,16.1,2075,12360.09,46,77,0.01,8.8,1.1,4,1.3,44,16,191,81,357,83,584,104
4,Mid-Ocean Ridge,16.5,713,10856.45,11,26,0.01,4.5,0.2,0.9,0.3,11,5,62,28,132,31,256,49
4,Mid-Ocean Ridge,16.6,1749,10885,5,15,0.01,3.5,0.6,2.3,0.8,33,13,181,74,343,73,592,110
4,Mid-Ocean Ridge,16.7,1307,10748.28,3,10,0.01,2.8,0.5,1.6,0.6,24,10,133,54,247,54,433,81
4,Mid-Ocean Ridge,16.9,1174,10642.9,2,8,0.01,2.5,0.4,1.5,0.6,22,9,117,48,225,49,385,74
4,Mid-Ocean Ridge,17,2085,10873.15,4,9,0.01,2.7,1,3.8,1.5,48,19,231,90,387,77,583,103
4,Mid-Ocean Ridge,17.1,4103,11100.87,137,222,0.01,20,0.8,4,1.8,90,35,439,164,659,137,1048,181
4,Mid-Ocean Ridge,17.5,2824,7572.14,7,14,0.01,20.2,1.4,4.7,1.9,50,20,245,103,467,96,767,131
4,Mid-Ocean Ridge,17.9,942,10369.66,14,30,0.01,4.4,0.4,1.4,0.4,18,7,84,37,170,41,326,60
4,Mid-Ocean Ridge,19.1,2871,7903.13,8,15,0.01,20.7,1.5,4.8,2.1,54,21,259,107,481,101,810,136
4,Mid-Ocean Ridge,19.9,712,9448.43,6,16,0.01,3.4,0.3,1,0.4,13,6,73,31,138,29,236,45
4,Mid-Ocean Ridge,21.3,3949,10431.06,17,29,0.01,16.2,2.9,8,3,83,31,375,159,700,147,1186,207
4,Mid-Ocean Ridge,22.5,3983,13111.71,38,77,0.01,20.6,1.6,5.2,1.3,66,27,364,154,725,163,1295,242
4,Mid-Ocean Ridge,23.1,1375,13541.7,8,17,0.01,10.2,0.4,1.5,0.5,20,9,123,55,268,60,497,94
4,Mid-Ocean Ridge,23.7,2210,11136.53,10,17,0.01,10.2,1.2,4.3,1.5,48,18,194,92,405,95,719,132
4,Mid-Ocean Ridge,24.2,2820,7101.17,6,12,0.01,17.4,1.6,5.1,2.1,52,21,254,102,466,97,762,127
4,Mid-Ocean Ridge,24.2,2160,11486.79,10,27,0.01,7.5,0.7,2.4,0.7,33,14,200,84,436,101,849,166
4,Mid-Ocean Ridge,24.5,871,8207.89,6,17,0.01,2.8,0.5,1.5,0.5,18,7,88,35,167,36,289,54
4,Mid-Ocean Ridge,24.6,1021,10199.67,2,5,0.01,2.9,0.4,1.4,0.5,18,7,102,41,193,42,331,60
4,Mid-Ocean Ridge,25.2,313,9237.44,2,7,0.01,1.9,0.1,0.4,0.2,5,2,27,12,58,14,113,23
4,Mid-Ocean Ridge,26.3,755,8569.24,10,18,0.01,5.8,0.5,1.4,0.7,16,6,79,31,146,33,264,50
4,Mid-Ocean Ridge,26.4,1050,10028.14,2,5,0.01,2.1,0.4,1.6,0.7,22,9,116,45,209,45,349,65
4,Mid-Ocean Ridge,27.2,1370,7985.15,17,37,0.01,9.2,0.8,2,1.1,23,9,123,56,270,61,520,102
4,Mid-Ocean Ridge,27.2,2171,9782.76,5,13,0.01,9.4,0.7,2.4,1,33,14,187,80,386,84,677,128
4,Mid-Ocean Ridge,28.6,935,8871.09,14,25,0.01,8.1,0.6,1.6,0.7,20,7,96,38,187,41,341,65
4,Mid-Ocean Ridge,28.8,1770,8609.68,20,35,0.01,4.8,1.5,4,1.4,38,14,179,68,316,76,549,100
4,Mid-Ocean Ridge,41.1,1028,9633.25,2,5,0.01,2.8,0.4,1.6,0.7,21,8,110,42,193,42,327,61
4,Mid-Ocean Ridge,41.9,1156,10181.75,6,9,0.01,2.8,1,3.3,1,30,11,122,47,208,49,344,61
4,Mid-Ocean Ridge,46.5,674,10101.57,2,5,0.01,2.1,0.3,1.3,0.5,15,6,68,26,126,30,227,41
4,Mid-Ocean Ridge,50.4,679,10271.77,3,5,0.01,1.7,0.4,1.2,0.7,15,6,69,27,129,30,227,43
4,Mid-Ocean Ridge,55.4,738,9775.34,3,5,0.01,2.6,0.5,1.4,0.5,15,6,78,29,131,31,231,42
4,Mid-Ocean Ridge,66.7,199,11817,28,79,0.01,1.2,0.1,0.4,0.1,4,1,17,8,36,9,77,15
4,Mid-Ocean Ridge,66.8,562,13730.95,3,10,0.01,2.6,0.3,1,0.2,12,4,59,25,113,27,225,43
5,Oceanic arc,7.25,2110,8270,18.3,44.5,0.838,4.71,7.69,6.84,1.68,14.5,6.99,119,47.7,251,61.5,598,145
5,Oceanic arc,6.82,1940,8630,20.1,56.2,0.827,5.33,4.42,4.64,1.37,16.6,6.46,114,46.8,238,60.2,592,140
5,Oceanic arc,8.73,1890,7370,12,44,0.771,4.47,4.35,6.64,1.71,12.7,5.82,97.9,41.9,227,63.2,632,168
5,Oceanic arc,8.49,3790,7300,29.3,59.2,0.753,9.32,8.24,18,4.61,40.1,14.3,223,86.1,436,110,1080,263
5,Oceanic arc,8.79,3550,6590,93.6,213,0.753,6.09,6.11,12.8,3.54,29.2,12.3,188,80.3,419,112,1160,287
5,Oceanic arc,6.97,1880,8780,38.1,76.7,0.722,5.6,7,5.84,1.84,15.1,7.3,117,44.8,222,57.4,580,123
5,Oceanic arc,5.88,14300,11300,83.1,189,0.618,35.8,13,32.7,4.9,236,102,1270,534,2230,473,3950,893
5,Oceanic arc,5.88,14300,11300,83.1,189,0.618,35.8,13,32.7,4.9,236,102,1270,534,2230,473,3950,893
5,Oceanic arc,8.16,3530,7220,33.7,82.6,0.402,9.03,8.22,21.8,5.48,42.6,15.3,221,83.4,408,120,1340,317
5,Oceanic arc,3.19,5030,12800,19.8,83.7,0.296,13.2,2,6.39,0.756,61.9,29.5,384,175,780,172,1490,336
5,Oceanic arc,8.57,19700,9500,260,363,0.238,91.4,21.7,51.5,8.88,316,133,1550,649,2840,626,5500,1190
5,Oceanic arc,7.79,3210,7300,45.2,103,0.213,7.08,7.13,13.3,3.29,30.7,12.3,189,74.1,383,98.9,992,235
5,Oceanic arc,17.4,9880,12000,180,511,0.191,27.6,6.07,16.3,0.988,119,52.6,666,293,1300,299,2810,627
5,Oceanic arc,9.14,2730,7890,20.4,54.3,0.169,5.37,4.91,12.2,2.65,19.7,10.2,157,65.5,347,88.8,912,231
5,Oceanic arc,6.16,1920,8110,42.3,78.3,0.153,7.26,4.79,7.49,1.53,17.1,7.34,114,45.1,230,56.6,558,132
5,Oceanic arc,8.84,1910,7410,35.3,92.8,0.147,3.51,4.38,8.76,2.1,16.1,6.73,107,42.6,224,57.8,602,156
5,Oceanic arc,7.25,7940,10100,270,337,0.145,7.15,5.17,16.9,2.5,28.6,13.2,207,83.2,417,103,1060,247
5,Oceanic arc,8.22,1530,8070,42.5,109,0.145,3.36,4.1,5.26,1.31,11.2,5.05,77.3,32.6,179,46,484,134
5,Oceanic arc,8.14,2280,7250,29.8,77.6,0.143,4.5,5.33,9.78,2.45,20.5,8.29,123,50.8,259,68.8,676,181
5,Oceanic arc,14,2006,9642,30,57,0.14,7,2,4.5,1.7,46,16,180,85,392,84,676,125
5,Oceanic arc,7.52,2460,7540,28.2,93.4,0.135,5.04,4.32,7.06,1.8,16.7,7.3,122,52.8,288,76.8,801,210
5,Oceanic arc,6.74,2460,7600,39.9,84.4,0.134,4.4,5.87,10.7,2.54,25.5,10.1,147,58.3,281,73.2,741,175
5,Oceanic arc,6.83,1750,7570,23.9,63.6,0.134,3.06,2.87,8.22,1.75,15,6.56,98.7,39.3,200,54.8,560,145
5,Oceanic arc,3.57,3790,7810,26.8,82.2,0.123,4.94,2.77,7.61,1.62,53.4,23.2,287,124,535,118,1030,225
5,Oceanic arc,7.87,1780,7280,36.7,88,0.123,3.2,4.24,6.06,1.79,15.2,6.22,91.9,38,205,55,571,147
5,Oceanic arc,8.42,2110,7320,27,91.5,0.121,4.61,3.1,5.46,1.51,12.5,6.08,105,45.2,257,67,729,178
5,Oceanic arc,5.68,8370,7820,30.7,108,0.117,14.8,4.51,15.1,3.05,113,50.7,638,275,1210,262,2370,534
5,Oceanic arc,6.8,2380,7890,7.08,23.1,0.117,4.7,6.13,10.3,2,24.5,10.2,158,60.7,300,73.5,690,151
5,Oceanic arc,8.01,3010,7510,139,240,0.116,5.76,6.64,17,3.26,31.3,12.3,173,66.8,348,85.9,865,213
5,Oceanic arc,3.52,2570,10100,23.6,61,0.113,7.5,0.903,3.22,0.905,27.7,13,176,78.7,374,86.7,816,199
5,Oceanic arc,9.25,3070,7490,69,143,0.11,2.98,4.32,9.48,2.19,22.5,10.3,173,69.7,378,96.6,994,236
5,Oceanic arc,5.92,1390,8750,21.5,77.9,0.105,4.14,2.51,3.93,0.919,8.92,4.26,72.8,31.1,176,47.6,512,134
5,Oceanic arc,7.15,2090,7390,23.1,74.2,0.105,4.28,3.43,6.82,1.77,14.1,6.7,105,46,244,65.6,693,173
5,Oceanic arc,9.28,1610,7470,18.9,54.2,0.103,2.95,3.93,6.08,1.48,13.5,5.75,88.9,36.4,192,50.6,524,130
5,Oceanic arc,25,8733,9578,269,204,0.1,59.1,6.4,18.9,7.3,185,72,841,348,1505,312,2459,434
5,Oceanic arc,21,2972,9959,91,123,0.1,26.3,3.2,7,2.7,64,25,264,120,554,120,1002,191
5,Oceanic arc,6.34,2480,7810,64.8,102,0.0928,7.11,4.12,8.47,1.9,21,9.14,145,58.7,297,73,719,167
5,Oceanic arc,5.84,14200,10300,81.8,186,0.0923,33.9,10.8,31.2,5.42,231,97.1,1180,454,1880,415,3730,867
5,Oceanic arc,5.84,14200,10300,81.8,186,0.0923,33.9,10.8,31.2,5.42,231,97.1,1180,454,1880,415,3730,867
5,Oceanic arc,29,3606,9287,114,94,0.09,12.9,2.4,5.9,2.4,67,26,320,146,651,134,1088,201
5,Oceanic arc,7.13,2030,7280,28.1,75.3,0.0904,3.68,4.82,9.18,2.3,18,7.72,116,45.8,244,63.5,639,170
5,Oceanic arc,7.48,1900,9560,41.4,72.8,0.0869,10.8,0.86,2.24,1.05,19,9.09,123,58.2,289,71.1,714,198
5,Oceanic arc,6.15,1630,7980,14.8,60.2,0.0866,3.95,2.87,5.82,1.28,11.2,5.29,86.7,36.7,207,53.5,581,144
5,Oceanic arc,9.45,2520,7620,33.1,97.2,0.084,4.61,4.13,7.49,1.88,17.2,7.66,127,54.5,299,77.4,788,204
5,Oceanic arc,3.91,2170,7870,16.7,61.8,0.0835,4.59,0.55,2.25,0.52,20.8,10.1,141,65.4,314,75.2,740,176
5,Oceanic arc,6.89,3490,7730,27.8,55.5,0.0833,7.89,7.68,16.6,2.08,38.2,15.5,236,89.1,428,101,910,190
5,Oceanic arc,7.22,3490,7730,26.4,66.4,0.0833,7.89,7.68,16.6,2.08,38.2,15.5,236,89.1,428,101,910,190
5,Oceanic arc,9.1,2310,7510,41.7,89.5,0.0832,4.29,4.52,8.19,2.1,20.6,9.45,143,54.1,273,68,695,165
5,Oceanic arc,8.49,4200,10800,135,188,0.0818,31.9,4.96,11.3,2.02,63.2,26.7,319,139,620,144,1260,311
5,Oceanic arc,65,6880,9601,227,228,0.08,25,4.7,17.2,3.7,161,65,696,289,1296,266,2069,349
5,Oceanic arc,4.69,1990,8950,23.9,83.3,0.0797,8.14,0.64,2.2,0.594,17.7,8.82,120,58.9,287,72.2,744,183
5,Oceanic arc,9.75,7910,11200,163,285,0.0775,27.3,3.34,16.4,3.01,141,61.3,670,274,1140,243,2100,479
5,Oceanic arc,4.87,1960,7870,32.6,105,0.0774,12.9,0.849,1.94,0.492,15,7.79,104,51,259,65.9,684,170
5,Oceanic arc,13,2112,8593,17,48,0.08,9.9,0.7,2,1.1,30,11,154,74,383,93,870,180
5,Oceanic arc,6.03,1690,8250,16.9,69.4,0.0747,4.01,3.24,4.42,1.19,10.8,4.89,88,37.7,208,56.5,605,154
5,Oceanic arc,11.4,3000,10100,331,331,0.0721,38.3,1.86,4.83,2.16,35.4,14.6,186,86,418,107,1110,305
5,Oceanic arc,7.19,2450,10300,10.7,34.8,0.0717,5.91,0.823,2.93,0.906,26.1,12.6,173,80,387,91.3,833,212
5,Oceanic arc,4.93,11600,9960,55.5,149,0.069,24.8,8.44,25.4,3.92,181,77.7,968,406,1730,370,3100,716
5,Oceanic arc,5.07,12700,9830,62.6,163,0.0659,28,10.2,28.4,4.36,197,83.8,1030,434,1830,400,3380,764
5,Oceanic arc,4.06,1580,8880,72.6,130,0.0657,10.2,1.84,3.75,0.878,20.5,8.47,99.2,45.3,210,52.4,523,132
5,Oceanic arc,8.2,1580,7620,33.7,85.4,0.0654,4.23,3.2,5.16,1.25,10,4.84,82.9,35.3,189,49.6,516,129
5,Oceanic arc,67,7588,9169,250,248,0.06,27.1,5.6,17.5,4.1,171,68,798,314,1399,284,2195,369
5,Oceanic arc,8.1,4590,9910,322,372,0.0637,22.7,2.25,8.48,1.99,59.4,25.9,325,146,650,147,1390,348
5,Oceanic arc,10,1397,10464,86,184,0.06,22.3,0.6,1.8,1.1,18,7,95,50,293,73,739,163
5,Oceanic arc,9.3,2230,6840,35.4,90.8,0.0599,11.8,0.789,2.08,0.881,17.8,8.82,127,64.4,318,80.2,798,200
5,Oceanic arc,6.91,8120,11700,129,252,0.0579,31.1,3.84,12.4,2.13,108,49.5,631,275,1230,276,2420,579
5,Oceanic arc,6.05,954,8710,37.2,91.3,0.0512,3.49,1.92,3.4,0.753,6.78,3.05,49.7,20.7,113,29.6,310,80.9
5,Oceanic arc,3.24,2680,8080,21.6,56.1,0.0495,4.75,1.88,6.05,1.01,34.2,15.1,189,81.2,362,78.9,739,166
5,Oceanic arc,19,2004,9668,46,66,0.05,13.3,2,4.5,1.8,48,16,193,82,377,80,687,129
5,Oceanic arc,11,1503,9029,15,38,0.04,7,0.7,2.4,1.4,27,10,113,58,307,72,693,146
5,Oceanic arc,14,934,9065,26,54,0.04,6.9,0.6,1.1,1,14,5,67,33,163,42,392,85
5,Oceanic arc,3.89,1030,9000,55.7,115,0.0383,8.41,0.578,1.56,0.415,9.94,4.28,58.8,28.4,149,39,416,109
5,Oceanic arc,11,1085,9090,39,75,0.04,9.7,0.9,2.2,1.3,21,8,86,39,216,53,509,107
5,Oceanic arc,29,3466,8861,310,290,0.04,64.1,1.9,5.9,4.3,70,25,305,125,586,137,1208,240
5,Oceanic arc,11,1086,8905,41,63,0.03,7.6,1.5,3,1.8,25,9,101,41,209,49,477,101
5,Oceanic arc,18,5135,10734,153,145,0.03,32.3,4.1,9.5,3.6,109,40,482,207,943,190,1555,268
5,Oceanic arc,26,8323,9900,233,179,0.03,50,4.9,14.7,4.4,138,64,765,315,1429,303,2468,434
5,Oceanic arc,14,883,9515,22,37,0.03,6.6,0.6,1.6,0.9,20,7,83,37,185,45,374,75
5,Oceanic arc,16,1000,9470,34,63,0.03,7.2,0.6,1.4,0.6,20,7,76,41,198,47,395,74
5,Oceanic arc,21,1322,9197,47,83,0.03,16,0.8,2.4,1.1,23,10,119,51,270,62,544,110
5,Oceanic arc,15,1955,8682,86,95,0.03,14.3,2.4,5.4,2.5,49,17,151,76,366,82,701,136
